"wavelength" "Beo1sun00000" "Beo1sun00001" "Beo1sun00002" "Beo1sun00003" "Beo1sun00004" "Beo1sun00005" "Beo1sun00006" "Beo1sun00007" "Beo1sun00008" "Beo1sun00009" "Beo1sun00010" "Beo1sun00011" "Beo1sun00012" "Beo1sun00013" "Beo1sun00014" "Beo1sun00015" "Beo1sun00016" "Beo1sun00017" "Beo1sun00018" "Beo1sun00019" "Beo1sun00020" "Beo1sun00021" "Beo1sun00022" "Beo1sun00023" "Beo1sun00024" "Beo1sun00025" "Beo1sun00026" "Beo1sun00027" "Beo1sun00028" "Beo1sun00029" "Beo1sun00030" "Beo1sun00031" "Beo1sun00032" "Beo1sun00033" "Beo1sun00034" "Beo1sun00035" "Beo1sun00036" "Beo1sun00037" "Beo1sun00038" "Beo1sun00039" "Beo1sun00040" "Beo1sun00041" "Beo1sun00042" "Beo1sun00043" "Beo1sun00044" "Beo1sun00045" "Beo1sun00046" "Beo1sun00047" "Beo1sun00048" "Beo1sun00049" "Beo1sun00050" "Beo1sun00051" "Beo1sun00052" "Beo1sun00053" "Beo1sun00054" "Beo1sun00055" "Beo1sun00056" "Beo1sun00057" "Beo1sun00058" "Beo1sun00059" "Beo1sun00060" "Beo1sun00061" "Beo1sun00062" "Beo1sun00063" "Beo1sun00064" "Beo1sun00065" "Beo1sun00066" "Beo1sun00067" "Beo1sun00068" "Beo1sun00069" "Beo1sun00070" "Beo1sun00071" "Beo1sun00072" "Beo1sun00073" "Beo1sun00074" "Beo1sun00075" "Beo1sun00076" "Beo1sun00077" "Beo1sun00078" "Beo1sun00079" "Beo1sun00080" "Beo1sun00081" "Beo1sun00082" "Beo1sun00083" "Beo1sun00084" "Beo1sun00085" "Beo1sun00086" "Beo1sun00087" "Beo1sun00088" "Beo1sun00089" "Beo1sun00090" "Beo1sun00091" "Beo1sun00092" "Beo1sun00093" "Beo1sun00094" "Beo1sun00095" "Beo1sun00096" "Beo1sun00097" "Beo1sun00098" "Beo1sun00099"
530.68 0.130828727286638 0.148452038342433 0.160121506302411 0.174673129885079 0.179350015404364 0.167262035848552 0.154708810803678 0.147413348697075 0.189207144355718 0.197570536973765 0.210131064249127 0.206032369252945 0.202509408288512 0.18375206005948 0.225951981066152 0.258757628790596 0.256671819525204 0.250439195357166 0.254787975661459 0.264368017038646 0.253164602291903 0.239258147071345 0.235653482199045 0.226421018536262 0.222877052157333 0.212690239448962 0.197463723053915 0.194553173759251 0.191777921694514 0.186711079653851 0.186159211644701 0.183950335575933 0.186821924048417 0.19052342342525 0.173146452331081 0.149261974281004 0.149424951859091 0.161828700517638 0.164990796232298 0.175967941931315 0.202039702886206 0.235861368006625 0.262967276067758 0.276182276840251 0.285639261376069 0.314157441174297 0.335242211894175 0.372747588645375 0.372624519501008 0.372718829667426 0.322559646437764 0.277064122259827 0.23899337818405 0.233045802064432 0.286855621487437 0.372683176959822 0.372499956335024 0.372491930767812 0.372667493515061 0.327158054590765 0.313513714230281 0.317453724421557 0.328251225199503 0.335028441449573 0.342815222910072 0.338442610639083 0.329341820076812 0.284204523064467 0.263761899090879 0.260728653754087 0.281641693525307 0.319409127129175 0.35397229030684 0.363078659300261 0.372739919010892 0.361784818825215 0.306691804577702 0.300014086805715 0.326352354445785 0.287623873406641 0.238984979430808 0.187980111916288 0.143901032811578 0.140810078207607 0.160025827027601 0.221908465703869 0.258347930555219 0.224640922998923 0.216831469667893 0.220484841731209 0.222497624556003 0.227171079441909 0.22612483186222 0.239125487498183 0.258759806537252 0.257351342190749 0.240250340859996 0.242142000906105 0.232463665602059 0.231388605791549
531.14 0.133200890317296 0.15087681726849 0.163121141636262 0.177461862426973 0.181941288436322 0.169027154318782 0.156914893471327 0.149607644255101 0.192353170287335 0.200232850310871 0.211610987382888 0.209573237029235 0.204756708828028 0.186249065401437 0.228583657796846 0.26116957550794 0.261956023866047 0.251923913799356 0.256939986831938 0.267601822789051 0.255435052931348 0.243952258704105 0.239092757879299 0.230291923980296 0.224611273996573 0.216480929447703 0.200089058137727 0.196265893246029 0.195430770111495 0.188057930780016 0.189400150362683 0.18657621358529 0.189260149573935 0.193001463291859 0.17475014267168 0.150919782041661 0.150605402407698 0.16329309120394 0.166985721605964 0.178886153845643 0.203398852104281 0.240081662382838 0.266174887212732 0.278564530545503 0.290415143504061 0.31725136475159 0.341188868840137 0.373044000366949 0.372920943790724 0.373015242837663 0.326807357864831 0.280962499566052 0.243436832055096 0.236413510654313 0.291568897475765 0.372979591708308 0.37279638879698 0.372788362514413 0.372963906841329 0.330392278339733 0.31797783465375 0.3216406446726 0.332708753162506 0.337576052584507 0.346054429710867 0.342901193180067 0.334004752566489 0.28760089278811 0.266699217076034 0.263538115884428 0.28688932251028 0.323641723839388 0.358628137710547 0.369223036632375 0.373036328859415 0.366436306104664 0.311241885833891 0.303345574181436 0.331736694249898 0.291053199984533 0.242477898749269 0.189388806314409 0.146496651238326 0.142276193964455 0.162612415328842 0.223909261494512 0.261627515518192 0.226836257652441 0.220019648801888 0.223490653053996 0.223827857068264 0.231098961421371 0.230306598032441 0.242774871271083 0.261385556847375 0.261139439461729 0.2433255638883 0.244067673792972 0.234895126750746 0.23327073284003
531.6 0.132240862450528 0.150609898539014 0.161481018188149 0.176983352716044 0.180301040172898 0.168606610409866 0.157030417633453 0.148715935882094 0.191197918968111 0.198446913972426 0.210829275978737 0.207895270301681 0.204825468550605 0.184201886522778 0.226068305505836 0.260820538625953 0.260406472524112 0.251954090883027 0.256504240847286 0.266348741773065 0.254751266790845 0.241310850496488 0.237541555357238 0.229231996909265 0.224189101576216 0.215943363326217 0.199052949080623 0.195219094844767 0.19419551260124 0.188147468950805 0.187951141613985 0.185659108201816 0.18844788983058 0.193181118879372 0.173899145171038 0.150652787316996 0.149295579452391 0.16302239464242 0.165852611765949 0.177990422519413 0.202097676176253 0.235954818988042 0.265351992282628 0.276678948823852 0.288190289209599 0.315904841475035 0.337377271719965 0.372129253020957 0.372006414026258 0.372100547647641 0.326508377002452 0.278719057036049 0.240996401940522 0.233567150856141 0.289404890192319 0.372064960923091 0.371882082751433 0.371874071732791 0.372049305938091 0.329756964431487 0.316433623946247 0.320672370465722 0.329184950576452 0.335526880909381 0.342958853888011 0.342038940302057 0.332351999353766 0.285097731819716 0.263964813946719 0.263128422332133 0.28474727693879 0.321211864060407 0.355896847584372 0.367071956168564 0.372121597148401 0.364207338583893 0.309178885412526 0.302897449857271 0.327904498082376 0.288328307703417 0.240264353124516 0.18867422274787 0.145575126778219 0.141297204321245 0.160785680904381 0.223544143362864 0.25860390118382 0.227328970634475 0.217074433480551 0.224273463428266 0.223617897844998 0.231125335306776 0.228296123164673 0.240803940223101 0.261450534930985 0.258625226897614 0.241684111037831 0.242911554598015 0.234429768210393 0.232061778909662
532.06 0.129636739343532 0.147012206652462 0.157570597691223 0.173004920270207 0.176526831051595 0.164870490702618 0.154121515692019 0.146159104173741 0.186974489251282 0.193873311832068 0.206156044350209 0.203953641303625 0.2000265964575 0.180459680361994 0.222023358187085 0.255809885003715 0.254204034998187 0.244315007201732 0.249926940643228 0.260213002753231 0.248070149235001 0.235883400985821 0.23178460173602 0.224560839266963 0.219139644390916 0.210421981808564 0.193962760912699 0.190910509708672 0.190251766848476 0.184571197470036 0.184266056531694 0.181344475334772 0.18485819424597 0.187502581225969 0.170049405479885 0.14707893518204 0.146862581444046 0.159998669271176 0.163282869409724 0.173861927251598 0.197684916992293 0.232084329946512 0.258995464378877 0.269827072280262 0.281975821572048 0.309234794646556 0.330712386089562 0.370943949384658 0.370821490411626 0.36456020297142 0.317477685115467 0.273120200373438 0.234663987356816 0.229638536475355 0.283009616503517 0.370879856517935 0.370697544244837 0.370689558062352 0.370864250211629 0.322606229596561 0.310758451265563 0.312942540372462 0.320956253941515 0.328156696277164 0.335193129837499 0.333715168849808 0.325049490749161 0.280089805051801 0.258690611864476 0.256400713899502 0.278320102960871 0.314142561231327 0.349283937653883 0.358448817064808 0.370622438290059 0.355930255125823 0.301802496523609 0.294725452409974 0.320850826240404 0.282584992806332 0.236121080725423 0.184339988732559 0.141621970814981 0.139709826422278 0.157529766150847 0.218287869565262 0.255208660709031 0.219559050444934 0.213031411397572 0.218785360361826 0.218540302152003 0.225276050062213 0.223017173989322 0.23536029327051 0.254662055505658 0.254455013683364 0.235782879980832 0.238446149185921 0.230032638462869 0.227185883565497
532.52 0.126563730782452 0.143123333195961 0.153885748223079 0.167277204429807 0.171600885669891 0.160982602683372 0.148641843172576 0.141643370751925 0.182672797428817 0.18935421294447 0.200118413219302 0.197941066664567 0.194031705194204 0.175323388196318 0.21544553876408 0.247446875392394 0.24780245192111 0.238382156032019 0.243873202237683 0.252827989000709 0.242394532654615 0.229336259195307 0.225441733677858 0.216889775530381 0.21335243542624 0.205101688903448 0.189162736527509 0.186179030498358 0.185540176946787 0.178475936669456 0.177540055706772 0.176053962482832 0.180512733580188 0.182329353200197 0.164390779160876 0.142357083297782 0.142968071956121 0.154339147076454 0.158421522347422 0.169051881150531 0.192478507988032 0.225252193205199 0.251358163569385 0.263229704582055 0.274135000879614 0.30120125369964 0.321838456602086 0.3634262460908 0.370614037874609 0.354789364677108 0.308932540440495 0.265701093512688 0.228974875321243 0.221949575410152 0.274928092165403 0.370672356954415 0.370490188633861 0.37048220833671 0.370656762130303 0.311881306011199 0.300744630038141 0.304701502976453 0.31444770750178 0.31889923629869 0.327011064005901 0.324217822631793 0.316008876944008 0.270848435223039 0.251422374869575 0.247855113158099 0.270029820512088 0.304922824994288 0.338712973292373 0.349210906007165 0.360899719345539 0.346557146242454 0.292912103498805 0.286048725923764 0.312753110146634 0.27464246160007 0.228632177164585 0.179831523753106 0.138427681966802 0.133856217110381 0.153489949689137 0.212047774057049 0.246635858893206 0.215174528407141 0.206960914665453 0.211510222412229 0.212078024864993 0.217898483954242 0.218236067737465 0.229068635107854 0.248271687503045 0.24648897193424 0.229681886755424 0.230540471346191 0.222416422108155 0.222036193224266
532.98 0.124798449899138 0.14099096101104 0.151228386189423 0.166338915647178 0.16900483480825 0.158847029205461 0.147030409135751 0.140298594668622 0.179247694747913 0.185661667470783 0.198241561564605 0.194726183742361 0.192166963810189 0.173908065529721 0.211998650436892 0.244649388404979 0.243043281817712 0.235165087208574 0.239219782649498 0.2478459431791 0.239079394648836 0.226923486882826 0.221376942081266 0.215295897491474 0.210392993150987 0.202190570589829 0.186381907529634 0.182743827058031 0.182271620535547 0.17600762579059 0.176146447891879 0.174013027089194 0.176819091027618 0.179784142630049 0.163089832032494 0.141301913628407 0.139541979977642 0.153208665111791 0.156080457855419 0.166701935348972 0.189762354407176 0.222831715300476 0.247500876982422 0.25872800238558 0.27002885571837 0.295882318292665 0.318265755415249 0.357858272948368 0.369402999758209 0.349586241585961 0.304976818812888 0.261450239788244 0.225700623138595 0.22002863868654 0.270718626453308 0.368417672049008 0.369279589044772 0.369271636606376 0.369445570123277 0.307380305165357 0.295584351693593 0.301251612882346 0.308202745161369 0.314300971784807 0.321905989645673 0.319163097485546 0.310599267658048 0.268336263255514 0.248353666873331 0.245571028242405 0.267102424729197 0.300304618006498 0.333238529937292 0.342825536511453 0.354334853503491 0.340409279834947 0.290115145547296 0.283797647937901 0.307463533290266 0.27163419724367 0.225661408072788 0.17647986802145 0.136374851212921 0.133267376000025 0.150780428257862 0.210294878363327 0.242806049523884 0.211465115944636 0.204488013746069 0.207719970562174 0.207923867527574 0.215741866792987 0.214653640903581 0.225917227563916 0.243677713774625 0.243329584261253 0.226404461323236 0.228394160795041 0.21896235290475 0.216875439467029
533.44 0.127024729519693 0.143699579307553 0.154876650811635 0.169963878959128 0.173744871307337 0.160908246056007 0.148729217758098 0.142568868242404 0.184312198389583 0.18916397661515 0.202549131258355 0.199463045893969 0.195693129415273 0.176954084603625 0.2172829394957 0.247770784323095 0.248747803722535 0.239565420744134 0.243812050955161 0.253323010054632 0.244000519763577 0.230792278862585 0.227063505234021 0.219248869698065 0.215186216931675 0.205842266491796 0.190026321837667 0.186797894725329 0.185983742790869 0.180108656560317 0.180138602849707 0.176562406713395 0.17938118361498 0.183337325994807 0.166144187619404 0.143120007612102 0.144041137015542 0.155365422253703 0.159315218982262 0.168683940522822 0.194593356817322 0.225855560322237 0.252565739998691 0.26399392603291 0.273890663391473 0.301965456189404 0.32213581162187 0.366810660579927 0.369747113161032 0.356438267049967 0.310072173747028 0.268656225089523 0.230635383406425 0.223156430940061 0.275690736287217 0.369805315084827 0.369623516868251 0.369615553198284 0.369789752744175 0.314809614256124 0.303056281870433 0.306937039385724 0.314406302101696 0.319813173576538 0.327816889674998 0.325293109560752 0.31667600369797 0.271874908504241 0.252031906237883 0.250287697871421 0.271308062757647 0.306522713359599 0.340354156976964 0.348852877991747 0.36214969751905 0.346178001442957 0.294043753154283 0.288033980729893 0.314320143331746 0.274271858673322 0.230132405542532 0.180454881667391 0.138563992325164 0.136850314067039 0.153033686668938 0.214706674906687 0.248192602608487 0.215923612985213 0.208379117297722 0.212916161028338 0.213477043486497 0.219425120322651 0.218112304245326 0.229066243052504 0.248513251596227 0.246702647202076 0.230945734573596 0.232656872107358 0.223678113410656 0.222392106171303
533.9 0.128189911441641 0.144880066875752 0.156849275054605 0.170957522385226 0.174993933889184 0.163289978220254 0.151794352158456 0.144450828521911 0.184834059115592 0.191866076996982 0.20546629244426 0.201799939584308 0.197271647384746 0.179494059511784 0.220689365649088 0.2520186727767 0.249738313643015 0.242188224232925 0.247292210622028 0.258440939171955 0.246273091360515 0.23447548891434 0.230198373419375 0.221096777725269 0.216118724086379 0.208381907385335 0.191633269508049 0.1887145123716 0.188139771791195 0.181766789174225 0.181464172441794 0.180589681568321 0.182565294982324 0.185006933809165 0.168662994277552 0.146382593220005 0.144529106184069 0.158588026269251 0.161816738134302 0.171789645711527 0.196966335322954 0.230588140604763 0.25551318479213 0.267925561523928 0.278496202048369 0.306486455373516 0.326854382181323 0.368275887841086 0.368154369784489 0.363908032120183 0.314790873539017 0.2699538153608 0.233813668758133 0.227810391963987 0.278822985239675 0.368212285551881 0.368031373605673 0.368023447782623 0.368196797152447 0.317684925757803 0.305951271154931 0.310547537217534 0.320694782158533 0.325117045807231 0.333149967938819 0.329536841559045 0.320327649259664 0.276188571873882 0.255831429243396 0.255396150032599 0.274682404888584 0.311149569662738 0.343976909661092 0.353637545473015 0.366891226786169 0.35179968938028 0.297760583815688 0.293114442877983 0.318263322555183 0.278470394965318 0.233996400742231 0.183272562691808 0.140978508245457 0.13801118224949 0.155138926108495 0.217263849255488 0.252302719903409 0.218580725033586 0.21150864285607 0.214818654217937 0.215652846380132 0.221652670753797 0.221276922716322 0.233839239271803 0.251723285627091 0.252199828419255 0.233137112743473 0.236068963061812 0.226676700459736 0.22471937209588
534.36 0.128586516705788 0.144887614232695 0.157068705641063 0.172484802336401 0.176244409615793 0.164028370655735 0.152821181219617 0.144803801778321 0.18563393966158 0.193429706633845 0.205258346306234 0.20161855370571 0.199137028283639 0.180219630670066 0.219319228922184 0.253456456375997 0.251191081857902 0.243956925237806 0.247897895948196 0.257432382632331 0.247807089589234 0.233909960669097 0.230910444772184 0.222803664555574 0.217148275958758 0.208537667775441 0.193858995962353 0.189653587908453 0.189053713026235 0.181866208947621 0.182846268707868 0.179587040477708 0.184070367548198 0.187025460843899 0.169270639616252 0.146063648066053 0.145872566789929 0.158611689536622 0.162751242283037 0.173276144046258 0.195520372264132 0.231048045758667 0.257149160249935 0.268851663869827 0.27970535097864 0.305759071899442 0.328394527303323 0.368841081655394 0.368719411865983 0.364591412200519 0.316381623216194 0.273003813808561 0.234061837739556 0.227626399321837 0.281682265040781 0.368777398847093 0.368596260664955 0.368588324438855 0.36876189000056 0.318664621178669 0.306413995421525 0.311317022564984 0.321144654117419 0.32555991104132 0.334177204721982 0.330060859475365 0.322360099320575 0.276876170875697 0.257436816509373 0.254589928565428 0.276354492405607 0.312628520799219 0.346690874842024 0.355985945064768 0.368760426187681 0.354050271357884 0.298870584995211 0.292872577282143 0.320499716700786 0.280010637662983 0.234497790122382 0.183373786332386 0.141154183538913 0.137731170216426 0.15694420242823 0.217687908645708 0.252933739572438 0.218196640233645 0.211245981591006 0.216489822306284 0.216669417466415 0.223213024285031 0.221927344462252 0.234463833418865 0.254526828368213 0.250093971324951 0.235964050601712 0.237091873416506 0.228128702668682 0.227146525769842
534.82 0.128865253786461 0.146584375324688 0.157863014107949 0.173117661106026 0.177495131877318 0.164938812392632 0.152920601024546 0.145768542000369 0.186762124838592 0.194092515631158 0.206905192163713 0.203625242132464 0.200522063197433 0.179977822776789 0.221833501775602 0.253323694937675 0.253503613783427 0.244558803945102 0.249832829177778 0.260254381600549 0.248808161075389 0.236382316007702 0.232889387462187 0.22435559780784 0.218423552164659 0.210068451816878 0.19342945684942 0.189973959920384 0.191391934056914 0.18303871702711 0.183950221262786 0.18113849766433 0.184694321979067 0.187382455744803 0.168811606295674 0.146823186675476 0.146233660057809 0.15955809841844 0.163400773028467 0.173052756223253 0.196506106721494 0.231206274247607 0.25872466488759 0.270457586582628 0.279983720327706 0.308094415809015 0.331506984137801 0.367602571434641 0.367481235766151 0.366318397929036 0.317402701821785 0.273486044666577 0.234618876276409 0.230545383361118 0.282067729425582 0.367539065892415 0.367358425847291 0.367350512333193 0.367523601579324 0.321810293846348 0.309154168808805 0.311462368814382 0.32145896754312 0.326516150627275 0.334190854592003 0.332039168922079 0.323567831799706 0.278918497957259 0.258571265765114 0.256803118853935 0.277999325675452 0.313496116057736 0.348756281886748 0.357549922591039 0.367595009374208 0.354812651759429 0.30152251035898 0.2951018546305 0.320464808458918 0.281522236499429 0.234973793049084 0.184676032477224 0.142174387090635 0.138224701817071 0.157906246188072 0.217560846722983 0.255026172365639 0.221276356195624 0.211819053212838 0.217264831409922 0.218276060122931 0.222900117488533 0.223290912981425 0.234484381796117 0.254998495139271 0.251207542794596 0.236104006013213 0.238134893511883 0.228730207599843 0.22647951940368
