"wavelength" "Beo1leaf00000" "Beo1leaf00001" "Beo1leaf00002" "Beo1leaf00003" "Beo1leaf00004" "Beo1leaf00005" "Beo1leaf00006" "Beo1leaf00007" "Beo1leaf00008" "Beo1leaf00009" "Beo1leaf00010" "Beo1leaf00011" "Beo1leaf00012" "Beo1leaf00013" "Beo1leaf00014" "Beo1leaf00015" "Beo1leaf00016" "Beo1leaf00017" "Beo1leaf00018" "Beo1leaf00019" "Beo1leaf00020" "Beo1leaf00021" "Beo1leaf00022" "Beo1leaf00023" "Beo1leaf00024" "Beo1leaf00025" "Beo1leaf00026" "Beo1leaf00027" "Beo1leaf00028" "Beo1leaf00029" "Beo1leaf00030" "Beo1leaf00031" "Beo1leaf00032" "Beo1leaf00033" "Beo1leaf00034" "Beo1leaf00035" "Beo1leaf00036" "Beo1leaf00037" "Beo1leaf00038" "Beo1leaf00039" "Beo1leaf00040" "Beo1leaf00041" "Beo1leaf00042" "Beo1leaf00043" "Beo1leaf00044" "Beo1leaf00045" "Beo1leaf00046" "Beo1leaf00047" "Beo1leaf00048" "Beo1leaf00049" "Beo1leaf00050" "Beo1leaf00051" "Beo1leaf00052" "Beo1leaf00053" "Beo1leaf00054" "Beo1leaf00055" "Beo1leaf00056" "Beo1leaf00057" "Beo1leaf00058" "Beo1leaf00059" "Beo1leaf00060" "Beo1leaf00061" "Beo1leaf00062" "Beo1leaf00063" "Beo1leaf00064" "Beo1leaf00065" "Beo1leaf00066" "Beo1leaf00067" "Beo1leaf00068" "Beo1leaf00069" "Beo1leaf00070" "Beo1leaf00071" "Beo1leaf00072" "Beo1leaf00073" "Beo1leaf00074" "Beo1leaf00075" "Beo1leaf00076" "Beo1leaf00077" "Beo1leaf00078" "Beo1leaf00079" "Beo1leaf00080" "Beo1leaf00081" "Beo1leaf00082" "Beo1leaf00083" "Beo1leaf00084" "Beo1leaf00085" "Beo1leaf00086" "Beo1leaf00087" "Beo1leaf00088" "Beo1leaf00089" "Beo1leaf00090" "Beo1leaf00091" "Beo1leaf00092" "Beo1leaf00093" "Beo1leaf00094" "Beo1leaf00095" "Beo1leaf00096" "Beo1leaf00097" "Beo1leaf00098" "Beo1leaf00099"
340.94 0.0885319226500194 0.0850519783356331 0.0881658365467575 0.0905222372068517 0.09136157088504 0.0937702800680442 0.0919426002105079 0.0898970096730421 0.0894637386330977 0.0890094436791858 0.0892010298000428 0.0883554243822954 0.0900535942242302 0.0919875232900382 0.0963796274639307 0.0969902977141 0.0955050442008149 0.0929225638148925 0.0910577618875575 0.0925471602218378 0.0902212610067344 0.0911655266497233 0.093226696834184 0.0954188415077858 0.0973739166450072 0.099131777171215 0.0980201630214551 0.0966557329815442 0.0967534387041505 0.0943519884498747 0.096050000279335 0.0985919259472017 0.0987963955168869 0.0960981940253217 0.0958537996582433 0.0918141458182778 0.0958107343926135 0.0950407462780079 0.0936031954655744 0.0942555527482713 0.0933790166726421 0.0950726215550156 0.0966215667740307 0.0970874374072747 0.0994839975546532 0.101194534498511 0.0983260937171071 0.0951939398255915 0.0943984958377047 0.0932448875020608 0.0941733818458206 0.0970094934725723 0.0979550571546541 0.0985519191304489 0.0975002057002732 0.0985663702180337 0.092515411667561 0.0916365248383551 0.0925838287200993 0.0909218021785432 0.0953357437557745 0.0971520267620502 0.0953736323026843 0.0993435792970852 0.0953401656668112 0.0955088052238338 0.0912208549294516 0.091580318900996 0.0952964727270422 0.093542421445085 0.0974403324010395 0.0985495217934599 0.100454156951704 0.095967804594046 0.0956446682808916 0.0952618073553774 0.0958057744831786 0.0947319384576299 0.0959698570671736 0.101328449168701 0.100620319204762 0.0986713336059569 0.10103741071079 0.099418990687364 0.097700447735345 0.0939409526217005 0.0949168802325159 0.0965130483589934 0.0977537202662452 0.0980128278331924 0.0989768747465695 0.0965640991286426 0.0953444407396623 0.0960264332068101 0.0956110636508163 0.0961936997622357 0.099918035721361 0.098944237178403 0.102984780374004 0.106056452544187
341.41 0.0848833701995452 0.0832062594307473 0.0847529401440909 0.0876147407126949 0.0878730681889598 0.0900082373875928 0.0901746949109402 0.0876969109629224 0.0859414319981854 0.0851107586884608 0.0839594659193242 0.0853918601778961 0.0878251588777015 0.0886621100907323 0.0935693771117374 0.0937124562675559 0.0933046779445567 0.0894394250575216 0.0885061880193454 0.0878360177806032 0.0884177333605013 0.0883563796943009 0.0906148298014193 0.0942767656118034 0.093469572124852 0.0949971675188976 0.0957333536261801 0.0947015481576848 0.0931693230739979 0.093792652194381 0.0949341291228169 0.0955775175995453 0.0947923337100121 0.0944639938524456 0.0939810758647547 0.0896674244972374 0.0907866591654683 0.0922236029870353 0.0912298832405099 0.092400133032483 0.0901776838066381 0.0927723071581191 0.0945967176085954 0.0972202991601186 0.0981494509900128 0.0975126211734241 0.0965547798041078 0.0922341828766073 0.0925877970925651 0.0922578712226863 0.0902198295812476 0.0927887754654798 0.0958099835796205 0.0988847845190752 0.0954778652740003 0.09430131868112 0.0907195536765184 0.0887080995993579 0.088882913691821 0.0897327610842688 0.092067076099259 0.0958499251133375 0.0965440500442238 0.0956094276163362 0.0919825078409069 0.0917748960577346 0.0896368860451073 0.0903263797830048 0.09311455970719 0.0929102701171357 0.095394302898738 0.0959656577703867 0.095382412711817 0.0944983684561352 0.0922206423264205 0.0912954981245453 0.092639889275707 0.0917970318637101 0.095228895715513 0.096517866129361 0.0985833437052893 0.0987693179925135 0.0982018723736382 0.0949478788502236 0.0941654037768405 0.0931220738881629 0.0931339095278809 0.0949515360948249 0.0957013974102649 0.0958898370261227 0.0946444649576142 0.0944361669121018 0.0933038850325607 0.0938021496785392 0.0927765017975106 0.0934085552604783 0.0962489831598883 0.0987842586063971 0.100413489632354 0.102741030079338
341.88 0.0833387903844041 0.0837587545306235 0.0857250846293483 0.0886885244851016 0.0902960051349719 0.0910705113107631 0.0893347683787715 0.0867591988917858 0.0851845117109352 0.086119173653761 0.0863716222709801 0.085992028264701 0.0874151896821162 0.0897374550160005 0.0924510122946826 0.0956971709638613 0.0931047569046215 0.0908055841177738 0.0893007963161392 0.0886311183701437 0.087868674612101 0.0902100425127292 0.0925673054312174 0.09344167157711 0.0955111452049477 0.0955803858774689 0.0933703147984844 0.0949797604987647 0.0929234977384604 0.0924832694727478 0.0966137243607665 0.0953991109831046 0.0963712230401123 0.0944034960444998 0.092670126928759 0.0912424361723051 0.0911719414058574 0.0914991196448122 0.0915896429233521 0.093671237891919 0.0911396473883402 0.0914113026155428 0.0939824263167942 0.0967807153469545 0.0976245389745472 0.0984920219598442 0.0953820296141728 0.0937366810103628 0.0918556915235145 0.0919343706493295 0.0908250087816574 0.0947226628908065 0.0960796532428535 0.0958688001595698 0.0957550889478377 0.0936924879276708 0.0912036029093289 0.0898026075558353 0.0901437684072546 0.0908050466201313 0.0907427354902897 0.0951059260544625 0.0971957843597091 0.0966382050742678 0.0936298037317099 0.0913073961986049 0.0898730997943624 0.0907490165888559 0.0925521101278429 0.0915317540489711 0.0957186150228333 0.0965006653123285 0.0964584595120424 0.0947913263388022 0.0936404617502559 0.092504464920232 0.0925065048339706 0.0918734080256845 0.095824758858628 0.0986496380122956 0.0994439321421247 0.0983845603181792 0.0960794720300403 0.095449787898215 0.0940812204357713 0.0932472717324017 0.0938403319307249 0.0949865778245894 0.0941371536047104 0.0948401599790185 0.0937110957179159 0.0948898520029926 0.0919427935569632 0.0937381344889509 0.0921322239749896 0.0938691890993785 0.0969863595326719 0.0971543914565317 0.10150671178924 0.103009008789488
342.35 0.086165483277941 0.0835324622216682 0.0864607810884179 0.0911476850287155 0.0918634184679898 0.0928388086072657 0.0923331796654787 0.0901598271388772 0.0883448463074131 0.0881582730478504 0.0877747577492293 0.0882083786360492 0.0879710667901987 0.0913511090818423 0.0958257545588506 0.0977060903688108 0.0948760925849913 0.0930148662434974 0.0915234640640487 0.0913725118292649 0.0888827739142673 0.09149578042744 0.0927611924759077 0.0956011787718034 0.0994002249562964 0.0987977720705502 0.0967573822025181 0.096333474123708 0.0955542239840579 0.0954612845435283 0.0952342949901212 0.0981530940342495 0.0964908103168416 0.0969406891921376 0.096499288251519 0.0928180632740814 0.094655494740796 0.0925684535361206 0.0951575299707957 0.0947981712820345 0.0931311712200353 0.0939137714771545 0.0964847777397816 0.0987030400382203 0.0995381561872932 0.100738977814277 0.0984064911244402 0.0936098109356246 0.0935819279091872 0.0930219259825503 0.0936257556018738 0.0957468904855864 0.0994034539647242 0.099428562860185 0.0964492220630577 0.0957227862091867 0.092908281174061 0.0903700101822093 0.0900146336041564 0.0915214782376065 0.0942372169120405 0.0986028082610028 0.0967343067730779 0.0973416420127891 0.0960058236703678 0.0941347529077502 0.0921175562903497 0.0909444344099308 0.0927249389011661 0.0970683689401888 0.0955808821487895 0.0992411986063246 0.0968641024181622 0.097000012355493 0.0960712393075613 0.094420488090532 0.0941430845858094 0.0941642469339299 0.0969750044085021 0.0993216075501352 0.0991322194776921 0.101280712232659 0.0978784657346874 0.0976691915468878 0.0973396236571633 0.0933933555965141 0.0954502035605145 0.0963147281635713 0.097443002311441 0.0958898103207985 0.096532647849781 0.0954972437238577 0.0960099755212447 0.0957952185531949 0.0937583383389559 0.0956088022891608 0.0986986305286871 0.0984972542374415 0.103244071281512 0.102988358449162
342.82 0.0846392928316511 0.083518700641779 0.0867941048992508 0.0906006830892949 0.0903570374426256 0.0920189272505455 0.0911778615873166 0.0892504990075431 0.0874972853412274 0.0889503482774348 0.0875792073289592 0.0866872227137416 0.0883862947542067 0.0909111504474343 0.0963873677261444 0.0962771006778429 0.0957447922234937 0.091853625886101 0.0903504810140627 0.0892906033227525 0.0888027954223013 0.0923033143163131 0.0941098441733858 0.0944989636454712 0.0976797094067262 0.0971086834303992 0.0974153341412745 0.0959104825209472 0.0961156896460151 0.09484680260896 0.0951373655732306 0.0985862140019401 0.0947444520422884 0.0974380579545931 0.0951196398891098 0.0933492995878283 0.0941443055207082 0.092685146577787 0.0935927829026909 0.0950208453924024 0.0923384041488157 0.0933069188877984 0.0955809800366458 0.0973057261209389 0.0998215518960399 0.100686089723253 0.0977736488505135 0.0965668825795659 0.0928279785057977 0.0930158042424485 0.0929687443293813 0.0944668388447866 0.0967159293201471 0.0988245412941464 0.0968907064429846 0.0959299154795299 0.091992280739273 0.0900639449962855 0.0904399495960518 0.0917879512237788 0.0931854877242151 0.0986212415812513 0.0986989073634565 0.0958785531007991 0.0962798618009448 0.0928187293706448 0.0909039064613872 0.0902953828402542 0.0953709821892729 0.0938551204148162 0.0966729670358137 0.100668578428821 0.0994650852315739 0.0959678206103051 0.0943962926375906 0.0922230594879601 0.0944818793131048 0.0932985601467134 0.0965835165017834 0.100611074884367 0.100789108994584 0.102337078155556 0.0989377603411111 0.0972226657657259 0.0956895588059972 0.0957930137678193 0.0951393354728747 0.0956327685374371 0.0984557435859687 0.0958106068599552 0.0959010571155752 0.0956770030002421 0.094916447671719 0.0925315618582222 0.0953022161855291 0.0954372692563867 0.0973909668437038 0.100664711016106 0.101969977739718 0.10361004350981
343.29 0.0890255180767168 0.0879709279134358 0.0884008027823576 0.0908118615317531 0.0934355688233865 0.094092426160778 0.0943273151368695 0.09159155733039 0.0894190518089893 0.088727719712214 0.0866488651663128 0.0891366186782586 0.0907748340429648 0.092174231512689 0.0951240643202958 0.0974456739074685 0.0963960388406833 0.0927404244356621 0.0916313019150205 0.0913182240324197 0.0902797894678973 0.0929463247319304 0.0954224872509592 0.0975602494285702 0.0989297592900134 0.100407744300979 0.0986706683924375 0.096974039191794 0.0963585280700484 0.0960966344319384 0.0981205601952372 0.100435242681483 0.0982352369128067 0.0995920075420727 0.0979644083118217 0.0947593549974528 0.0956835994473883 0.0944708439810402 0.0946813542179675 0.0955197779678972 0.0939377881170204 0.0972925378356799 0.0988817371333766 0.0997360019095061 0.101702469535573 0.102047477959332 0.101905323906614 0.0952979663779409 0.0960293944701215 0.0968212710759976 0.0953278266123728 0.097468762603718 0.0985211560474335 0.102633048923363 0.0988461974149036 0.0977402485222014 0.0949072919888459 0.0939381849017097 0.0906740365622906 0.0918108526738542 0.0934186658295761 0.100582412969171 0.100610351578405 0.0992528165759551 0.0968190073159052 0.0956178506530617 0.0952147134992794 0.0941800577414686 0.0974682496229514 0.0968017603089615 0.0997579038666947 0.101544338938155 0.100185369531879 0.0973878106641685 0.0974488181101416 0.0972079007656969 0.0952182708853408 0.0953053084094617 0.0971066377117429 0.101578484511387 0.103538787012108 0.101225226816305 0.100829431466823 0.100296092295825 0.0967544010113853 0.0975205356359516 0.0965643449961452 0.097628677545625 0.0997258572885186 0.0982171545375276 0.0978854909837098 0.0977761504224978 0.0975395646727293 0.0969162417104797 0.0967826453657478 0.0986805904253842 0.099848600990909 0.101355500749414 0.103857824792997 0.105705753100288
343.76 0.0845662458510776 0.084235065789974 0.086158620479233 0.0868484623264194 0.0904894394086384 0.0915178941069882 0.0914993890070148 0.0884420649244098 0.0854134990093061 0.0853958318539473 0.0866772807536527 0.0857924357215194 0.0865305165036682 0.0889464770064094 0.0930170726545239 0.093882865489707 0.0942180022147972 0.0906515024972937 0.0902718068732112 0.0885086876621759 0.0876292850085448 0.0894660942048785 0.0922194342143291 0.0941118782570348 0.0951302608579263 0.0963496390015878 0.0951963384336461 0.095645641263304 0.0928460933482155 0.0929233468660765 0.0937055398443715 0.0966089627269981 0.0946401426159731 0.0946160386821574 0.0948519184225238 0.0919005375171446 0.09416929943862 0.0910905647017871 0.0931226609785085 0.0934934493472914 0.0906422092737565 0.0930020931346383 0.0948981720918746 0.0968556058124095 0.0973633654377933 0.100079381503881 0.0971674508613149 0.0929453372913744 0.0934866256628436 0.0937572206650264 0.0911927879854184 0.0935771854971674 0.0955793838575824 0.0971160357965676 0.0949548802447308 0.093842834813796 0.0912995347163579 0.0909981736535308 0.089037746301625 0.0891348665851427 0.0901871348078557 0.0944738293883817 0.0986012615963974 0.0961430658254137 0.0930376816778579 0.0919086277533969 0.090097597637932 0.0887665266240173 0.0916117296798134 0.0915536516080962 0.0946197400997898 0.0965379213295738 0.0965426043830569 0.0943325711458513 0.0927768936450668 0.0926051584181455 0.0943049376967877 0.0921544562426743 0.0954552181450415 0.0965028450745926 0.0986864058492099 0.100641958160143 0.0990498951183597 0.0969978315293686 0.095311272462369 0.092938504795831 0.0928071775536831 0.0957484079692634 0.0978369832670175 0.0956171803370689 0.0961813709554222 0.0935863355145361 0.0924430138856567 0.0919673976878111 0.0926934485880251 0.0946788749801437 0.0969462232136759 0.100195959984951 0.10089292502065 0.10252695909763
344.23 0.0748660870176926 0.0737516423280648 0.0750165197301392 0.0798123935205885 0.0799827040068242 0.0815038911830926 0.0798488690254446 0.0782210424670707 0.0782187443651184 0.0763981946471369 0.0755287986221393 0.0762741134007998 0.0783312870349247 0.0811218795775841 0.0833163050343735 0.0830485233580009 0.0832446178054413 0.0827233532661003 0.0794738815503443 0.081006114693267 0.0786337602236573 0.0807617247658887 0.0814292479140147 0.0837746651761601 0.0856336350336214 0.0855189063903086 0.0836830923490728 0.0835306006874029 0.0830695304060199 0.0830064917984152 0.084661268488494 0.0848039993517042 0.0832225415287223 0.0844999816885828 0.0833231675789976 0.0813062057030591 0.0813302128568352 0.0835304411654456 0.0816883374550108 0.0826555411173684 0.0814109441612279 0.0829912128259808 0.0859270477120707 0.084368247897725 0.0856101085017946 0.087697451844803 0.0851044834109058 0.0815376231687338 0.0823074671977132 0.0828842778993902 0.081696546113088 0.0833547165315195 0.0865746729803871 0.0872054994036183 0.0836215381541431 0.0854690928468176 0.082039371938261 0.0796857991581778 0.0781768319691911 0.080745916018832 0.0809584434639278 0.0842025319872595 0.0865580695074744 0.0853379560111089 0.0847043680490005 0.0841395472063968 0.0808453593007974 0.0816692516493519 0.0803476894608477 0.081768893939149 0.0851075842943143 0.0861132596155864 0.0862995307945453 0.084307381625915 0.0821273408240546 0.0819601162765567 0.0823932042014217 0.0814857035465429 0.0848292132911838 0.0863284370036781 0.087300524913388 0.0876617120108436 0.0866371278029954 0.0852614513868502 0.0839386297985232 0.0826098367627368 0.0846354215881935 0.083610701366398 0.0852871544408876 0.085285246025448 0.0838075069352086 0.0834030346389366 0.0848219954888872 0.0818354752101041 0.0824182502589351 0.0828032232000462 0.0857933185904541 0.0876533777424663 0.0888855466453617 0.0914956459527887
344.7 0.0680808683953295 0.070255917012818 0.0705121045572809 0.0726087783173525 0.0741681944927149 0.0765085145665624 0.0741695723504274 0.0734188508945217 0.0730015793667075 0.0708643801222939 0.0711522344028048 0.0707750137058926 0.0721810664545904 0.0743372711914468 0.0772720990054018 0.0771380960054327 0.0762418456563837 0.0740722631578862 0.0725976822041821 0.0733678669654166 0.0736751545011981 0.0735122464847371 0.0755555797938077 0.077437623273343 0.0811302966765904 0.0799382208496242 0.0797650544257413 0.0791694973751056 0.0779574300940781 0.0765510799189289 0.0790225565339717 0.0814698327660155 0.0796064316696126 0.0774624554486915 0.0781883210017086 0.0759161342080796 0.0763530237597082 0.0767774345161398 0.0755373453638541 0.0758567980456903 0.0751447338785171 0.0764548316060817 0.0803269636183781 0.0781281522105465 0.0825035672842216 0.0806468388691701 0.0800478608938924 0.0765277649499717 0.0759323312051733 0.0766820664120245 0.0748103487992914 0.0764407818045018 0.0803278584937862 0.0798300701550656 0.0803375608586301 0.0768235209044533 0.0759636050822903 0.0741429265369208 0.0734937115972957 0.0735162882651751 0.0750149380700597 0.0796174903638149 0.0807343733462827 0.080625966374887 0.0772149172240687 0.0757616966781839 0.073985582887272 0.0744788003744909 0.0763271129518472 0.0760339064155021 0.0781035364290437 0.0812476155483859 0.0802217149057026 0.0791123222012292 0.0775425387342866 0.0763491253634633 0.0779016569988863 0.0781342609799338 0.0797448862339467 0.0809379010283838 0.0814373928543547 0.0823513189651808 0.0796003731249257 0.0794054846032048 0.0767185697856673 0.0777231552958382 0.0770291998591708 0.0782622125324821 0.0801224602458028 0.0785591443363411 0.0789040412050831 0.0781444591461905 0.07749408939627 0.0772209542662701 0.0765184898334029 0.0766845367040014 0.0798752294213503 0.0822970854298624 0.0839978865311477 0.0849584131804483
345.17 0.0778432149343291 0.077695594494392 0.0803915092003127 0.0829815111663504 0.0838402367687961 0.0852898724763129 0.0838369322385779 0.0834027260407302 0.0825345663420865 0.079069951934599 0.0803110997633875 0.0809257997662768 0.0810658595087797 0.0848811550658822 0.0869579900347009 0.0905809872820549 0.0877480320424129 0.0849053075115362 0.0832514678063396 0.0820122351152766 0.0818690075312861 0.0835755886103786 0.0867812656076533 0.0870398825838911 0.0884099664070822 0.0903059348644089 0.0891473327509829 0.0900845622580203 0.0895162232694674 0.0862391476937893 0.0880429427283058 0.0900343691365686 0.0896065731908167 0.0875926537544886 0.0874594468930151 0.0847489220873118 0.0872364027039948 0.0879144122971218 0.084218442555405 0.0868119068352292 0.0855437247609935 0.0874287484210193 0.0897732052967039 0.0924570237514667 0.0909541540584706 0.0928959959939309 0.0898319296113384 0.0866776870803216 0.0866662359132656 0.0868918420372289 0.0851483586790159 0.0891170602098324 0.0886760961406613 0.0903586297817367 0.0903160515219084 0.0870703431050038 0.0856257506276704 0.0832409368495464 0.0828445054198315 0.0834741498105261 0.0847858007774697 0.0899253429644576 0.0901848157210706 0.0897050916050127 0.0876264664801567 0.0851272127545395 0.0842794155430485 0.0864354622665071 0.0855229696175544 0.0876161858227837 0.0881747258754008 0.0894308038156977 0.0903147018679324 0.0883952652735267 0.0871099976953418 0.0867061130635269 0.0864240871932355 0.0866697099563542 0.0901709107964124 0.0911770909233597 0.0929311573320879 0.0904532879234911 0.0896869495159419 0.0882270835899454 0.0883373744306877 0.0873880122932934 0.0878113308303055 0.0892623651258266 0.0893245451277624 0.0899865830938008 0.0884942549872298 0.0897972053845295 0.0855715132706281 0.0867131551219362 0.0877433412046501 0.088650598448346 0.0915994392892216 0.0924346167643479 0.0945693997985105 0.0959332397412922
